**********************
Inicio de la transcripción de Windows PowerShell
Hora de inicio: 20200322175037
Nombre de usuario: DESKTOP-2TAB682\HAG
Usuario RunAs: DESKTOP-2TAB682\HAG
Nombre de la configuración: 
Máquina: DESKTOP-2TAB682 (Microsoft Windows NT 10.0.18363.0)
Aplicación host: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Id. de proceso: 7932
PSVersion: 5.1.18362.628
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.18362.628
BuildVersion: 10.0.18362.628
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
La transcripción ha comenzado. El archivo de salida es C:\Users\HAG\Documents\PowerShell_transcript.DESKTOP-2TAB682.utloSND0.20200322175037.txt
PS C:\Users\HAG> get-process |ft –Property ID,Name, Responding -AutoSize

   Id Name                                                           Responding
-a----    12/09/2019  11:12 p. m.         683008 ApplicationFrame.dll
-a----    18/03/2019  11:44 p. m.          72984 ApplicationFrameHost.exe
-a----    16/11/2019  11:24 p. m.         381952 AppLockerCSP.dll
-a----    16/11/2019  11:25 p. m.        1126912 ApplySettingsTemplateCatalog.exe
-a----     13/03/2020  1:17 a. m.        1149712 ApplyTrustOffline.exe
-a----     19/03/2019  7:01 a. m.         146944 AppManagementConfiguration.dll
-a----     19/03/2019  7:01 a. m.         198656 appmgmts.dll
-a----     19/03/2019  7:01 a. m.         448512 appmgr.dll
-a----    18/03/2019  11:45 p. m.         113152 AppMon.dll
-a----    18/03/2019  11:44 p. m.         142848 AppointmentActivation.dll
-a----    18/03/2019  11:44 p. m.         775680 AppointmentApis.dll
-a----     13/02/2020  1:03 a. m.        1726480 appraiser.dll
-a----    18/03/2019  11:46 p. m.         683008 AppReadiness.dll
-a----    18/03/2019  11:44 p. m.          12800 apprepapi.dll
-a----    12/09/2019  11:12 p. m.         596008 AppResolver.dll
-a----    12/09/2019  11:12 p. m.         238592 ApproveChildRequest.exe
-a----    15/08/2019  10:52 p. m.         178688 appsruprov.dll
-a----    16/11/2019  11:25 p. m.         666640 AppVCatalog.dll
-a----     13/02/2020  1:04 a. m.         828216 AppVClient.exe
-a----     19/03/2019  7:01 a. m.         224256 AppvClientEventLog.dll
-a----     19/03/2019  7:01 a. m.          41272 AppVClientPS.dll
-a----     10/10/2019  1:00 a. m.         181776 AppVDllSurrogate.exe
-a----    16/11/2019  11:25 p. m.         816952 AppVEntStreamingManager.dll
-a----    16/11/2019  11:25 p. m.        1387024 AppVEntSubsystemController.dll
-a----    15/12/2019  12:21 p. m.        2188816 AppVEntSubsystems64.dll
-a----    16/11/2019  11:25 p. m.        1718584 AppVEntVirtualization.dll
-a----      1/03/2019  5:30 p. m.         652647 appverif.chm
-a----     18/03/2019  8:15 p. m.         132000 appverif.exe
-a----     23/10/2018  2:10 a. m.         144424 appverifUI.dll
-a----     10/10/2019  1:00 a. m.         133632 appvetwclientres.dll
-a----     19/03/2019  7:01 a. m.         224256 appvetwsharedperformance.dll
-a----     10/10/2019  1:00 a. m.          13824 appvetwstreamingux.dll
-a----    16/11/2019  11:25 p. m.         259384 AppVFileSystemMetadata.dll
-a----    16/11/2019  11:25 p. m.        1616696 AppVIntegration.dll
-a----    16/11/2019  11:25 p. m.         960040 AppVManifest.dll
-a----     10/10/2019  1:00 a. m.         173072 AppVNice.exe
-a----    16/11/2019  11:25 p. m.         827192 AppVOrchestration.dll
-a----    16/11/2019  11:25 p. m.        1047352 AppVPolicy.dll
-a----     10/10/2019  1:00 a. m.         649016 AppVPublishing.dll
-a----    16/11/2019  11:25 p. m.         743224 AppVReporting.dll
-a----    16/11/2019  11:25 p. m.         396088 AppVScripting.dll
-a----     19/03/2019  7:01 a. m.          15160 AppVSentinel.dll
-a----     10/10/2019  1:00 a. m.         231440 AppVShNotify.exe
-a----     10/10/2019  1:00 a. m.         202768 AppVStreamingUX.dll
-a----    16/11/2019  11:25 p. m.         230200 AppVStreamMap.dll
-a----     19/03/2019  7:01 a. m.          20280 AppVTerminator.dll
-a----    18/03/2019  11:45 p. m.         555008 appwiz.cpl
-a----     13/03/2020  1:17 a. m.         338432 AppxAllUserStore.dll
-a----     13/03/2020  1:17 a. m.         201728 AppXApplicabilityBlob.dll
-a----    18/03/2019  11:44 p. m.         225280 AppxApplicabilityEngine.dll
-a----     13/03/2020  1:17 a. m.         908504 AppXDeploymentClient.dll
-a----     13/03/2020  1:17 a. m.        1751040 AppXDeploymentExtensions.desktop.dll
-a----     13/03/2020  1:17 a. m.        2289152 AppXDeploymentExtensions.onecore.dll
-a----     13/03/2020  1:17 a. m.        3708928 AppXDeploymentServer.dll
-a----    15/08/2019  10:53 p. m.        1717776 AppxPackaging.dll
-a----    18/03/2019  11:44 p. m.           3022 AppxProvisioning.xml
-a----    18/03/2019  11:44 p. m.         271360 AppxSip.dll
-a----    18/03/2019  11:44 p. m.          23040 AppxStreamingDataSourcePS.dll
-a----    12/09/2019  11:12 p. m.         124416 AppxSysprep.dll
-a----    18/03/2019  11:45 p. m.         621568 archiveint.dll
-a----    18/03/2019  11:45 p. m.          26112 ARP.EXE
-a----    18/03/2019  11:46 p. m.           2560 asferror.dll
-a----    18/03/2019  11:46 p. m.          32816 aspnet_counters.dll
-a----     10/10/2019  1:00 a. m.         502784 AssignedAccessCsp.dll
-a----     10/10/2019  1:00 a. m.         659456 AssignedAccessManager.dll
-a----     10/10/2019  1:00 a. m.         960512 assignedaccessmanagersvc.dll
-a----     19/03/2019  7:01 a. m.          10240 assignedaccessproviderevents.dll
-a----    10/10/2019  12:58 a. m.          60416 AssignedAccessRuntime.dll
-a----     19/03/2019  7:01 a. m.          78848 AssignedAccessShellProxy.dll
-a----     13/03/2020  1:18 a. m.          89088 asycfilt.dll
-a----    18/03/2019  11:44 p. m.          30208 at.exe
-a----    16/11/2019  11:24 p. m.          86016 AtBroker.exe
-a----      1/11/2018  1:33 a. m.         175640 ATKWMI.dll
-a----    18/03/2019  11:43 p. m.          95744 atl.dll
-a----     31/07/2015  9:58 a. m.         159408 atl100.dll
-a----      9/06/2013  3:59 p. m.         192584 atl110.dll
-a----    18/03/2019  11:43 p. m.          40960 atlthunk.dll
-a----    16/11/2019  11:24 p. m.          47616 atmlib.dll
-a----    18/03/2019  11:45 p. m.          21504 attrib.exe
-a----     13/02/2020  1:03 a. m.         589592 audiodg.exe
-a----     13/02/2020  1:03 a. m.         735744 AudioEndpointBuilder.dll
-a----     13/02/2020  1:03 a. m.        2125904 AudioEng.dll
-a----    18/03/2019  11:45 p. m.         380416 AudioHandlers.dll
-a----     13/02/2020  1:03 a. m.         415808 AUDIOKSE.dll
-a----      1/11/2018  1:33 a. m.         105408 audioLibVc.dll
-a----     13/02/2020  1:03 a. m.          57344 audioresourceregistrar.dll
-a----     13/02/2020  1:03 a. m.        1413912 AudioSes.dll
-a----     13/02/2020  1:03 a. m.        1942016 audiosrv.dll
-a----    15/08/2019  10:52 p. m.         336960 AudioSrvPolicyManager.dll
-a----    18/03/2019  11:45 p. m.         199168 auditcse.dll
-a----     19/03/2019  7:01 a. m.         223232 AuditNativeSnapIn.dll
-a----    18/03/2019  11:45 p. m.          40960 auditpol.exe
-a----    18/03/2019  11:45 p. m.          78336 auditpolcore.dll
-a----     19/03/2019  7:01 a. m.          74240 AuditPolicyGPInterop.dll
-a----     19/03/2019  7:01 a. m.          95744 auditpolmsg.dll
-a----    18/03/2019  11:44 p. m.         207872 AuthBroker.dll
-a----    18/03/2019  11:44 p. m.         110080 AuthBrokerUI.dll
-a----    18/03/2019  11:45 p. m.          54784 authentication.dll
-a----    18/03/2019  11:45 p. m.          87040 AuthExt.dll
-a----    18/03/2019  11:45 p. m.         526848 authfwcfg.dll
-a----    18/03/2019  11:44 p. m.          32768 AuthFWGP.dll
-a----    18/03/2019  11:44 p. m.        5107712 AuthFWSnapin.dll
-a----    18/03/2019  11:44 p. m.         112640 AuthFWWizFwk.dll
-a----    18/03/2019  11:44 p. m.         138416 AuthHost.exe
-a----    18/03/2019  11:44 p. m.          18944 AuthHostProxy.dll
-a----    18/03/2019  11:44 p. m.         261120 authui.dll
-a----    18/03/2019  11:44 p. m.         284160 authz.dll
-a----    18/03/2019  11:44 p. m.         961024 autochk.exe
-a----    18/03/2019  11:45 p. m.         939008 autoconv.exe
-a----    18/03/2019  11:45 p. m.         913408 autofmt.exe
-a----     13/03/2020  1:17 a. m.          76288 autopilot.dll
-a----     13/03/2020  1:17 a. m.          25600 autopilotdiag.dll
-a----    18/03/2019  11:45 p. m.         165888 autoplay.dll
-a----    18/03/2019  11:45 p. m.         116224 autotimesvc.dll
-a----    18/03/2019  11:43 p. m.         138092 AverageRoom.bin
-a----    18/03/2019  11:45 p. m.          79872 avicap32.dll
-a----    18/03/2019  11:45 p. m.         115200 avifil32.dll
-a----    18/03/2019  11:43 p. m.          30672 avrt.dll
-a----     13/03/2020  1:17 a. m.         112128 AxInstSv.dll
-a----     13/03/2020  1:17 a. m.          60416 AxInstUI.exe
-a----    18/03/2019  11:45 p. m.          41587 azman.msc
-a----    18/03/2019  11:45 p. m.         617984 azroles.dll
-a----    18/03/2019  11:45 p. m.         432640 azroleui.dll
-a----    18/03/2019  11:45 p. m.          31232 AzSqlExt.dll
-a----    18/03/2019  11:45 p. m.        1905664 AzureSettingSyncProvider.dll
-a----     19/03/2019  7:01 a. m.         112640 baaupdate.exe
-a----    18/03/2019  11:44 p. m.          67072 BackgroundMediaPolicy.dll
-a----    18/03/2019  11:44 p. m.          19984 backgroundTaskHost.exe
-a----    18/03/2019  11:44 p. m.          37376 BackgroundTransferHost.exe
-a----    18/03/2019  11:44 p. m.          15872 BamSettingsClient.dll
-a----     13/03/2020  1:17 a. m.          89088 BarcodeProvisioningPlugin.dll
-a----    18/03/2019  11:44 p. m.         210448 basecsp.dll
-a----    18/03/2019  11:44 p. m.          66048 basesrv.dll
-a----    18/03/2019  11:43 p. m.          40448 batmeter.dll
-a----    18/03/2019  11:44 p. m.         261120 bcastdvr.proxy.dll
-a----    18/03/2019  11:44 p. m.         107520 BcastDVRBroker.dll
-a----    18/03/2019  11:44 p. m.         479744 BcastDVRClient.dll
-a----    18/03/2019  11:44 p. m.         234496 BcastDVRCommon.dll
-a----    18/03/2019  11:45 p. m.        1392640 bcastdvruserservice.dll
-a----    18/03/2019  11:44 p. m.         123632 bcd.dll
-a----    18/03/2019  11:43 p. m.         231424 bcdboot.exe
-a----    15/08/2019  10:52 p. m.         481592 bcdedit.exe
-a----    18/03/2019  11:43 p. m.          76800 bcdprov.dll
-a----    18/03/2019  11:43 p. m.          87040 bcdsrv.dll
-a----     13/02/2020  1:03 a. m.         369504 BCP47Langs.dll
-a----     13/02/2020  1:03 a. m.         186672 BCP47mrm.dll
-a----    15/08/2019  10:53 p. m.         144376 bcrypt.dll
-a----    15/08/2019  10:53 p. m.         524216 bcryptprimitives.dll
-a----    18/03/2019  11:45 p. m.          97280 bdaplgin.ax
-a----     19/03/2019  7:01 a. m.         373760 bdechangepin.exe
-a----     19/03/2019  7:01 a. m.         133120 BdeHdCfg.exe
-a----     19/03/2019  7:01 a. m.         103424 BdeHdCfgLib.dll
-a----     19/03/2019  7:01 a. m.          50176 bderepair.dll
-a----     10/10/2019  1:00 a. m.         524800 bdesvc.dll
-a----     19/03/2019  7:01 a. m.          11776 BdeSysprep.dll
-a----    12/09/2019  11:14 p. m.          35328 bdeui.dll
-a----     10/10/2019  1:00 a. m.          53760 BdeUISrv.exe
-a----    12/09/2019  11:14 p. m.         283264 bdeunlock.exe
-a----    12/07/2019  12:39 a. m.         878080 BFE.DLL
-a----    18/03/2019  11:44 p. m.          29696 bi.dll
-a----    18/03/2019  11:43 p. m.          65536 bidispl.dll
-a----     13/02/2020  1:03 a. m.          17920 bindflt.dll
-a----    18/03/2019  11:44 p. m.         386048 BingASDS.dll
-a----    18/03/2019  11:44 p. m.          95232 BingFilterDS.dll
-a----    18/03/2019  11:44 p. m.        9339392 BingMaps.dll
-a----    18/03/2019  11:44 p. m.         782848 BingOnlineServices.dll
-a----    18/03/2019  11:44 p. m.         360448 BioCredProv.dll
-a----     10/10/2019  1:00 a. m.         829536 BioIso.exe
-a----     13/03/2020  1:17 a. m.         802304 bisrv.dll
-a----    12/09/2019  11:13 p. m.         253952 BitLockerCsp.dll
-a----     19/03/2019  7:01 a. m.         138240 BitLockerDeviceEncryption.exe
-a----     19/03/2019  7:01 a. m.         102400 BitLockerWizard.exe
-a----     19/03/2019  7:01 a. m.         102400 BitLockerWizardElev.exe
-a----    18/03/2019  11:44 p. m.         212480 bitsadmin.exe
-a----    18/03/2019  11:44 p. m.          83456 bitsigd.dll
-a----    18/03/2019  11:44 p. m.          31232 bitsperf.dll
-a----    18/03/2019  11:44 p. m.          67584 BitsProxy.dll
-a----    18/03/2019  11:44 p. m.         308376 biwinrt.dll
-a----    18/03/2019  11:46 p. m.          77824 BlbEvents.dll
-a----    18/03/2019  11:46 p. m.           2560 blbres.dll
-a----    18/03/2019  11:46 p. m.          66560 blb_ps.dll
-a----    18/03/2019  11:44 p. m.         197632 BluetoothApis.dll
-a----    18/03/2019  11:45 p. m.          65536 BluetoothDesktopHandlers.dll
-a----    18/03/2019  11:43 p. m.           8495 BluetoothPairingSystemToastIcon.contrast-black.png
-a----    18/03/2019  11:43 p. m.           8736 BluetoothPairingSystemToastIcon.contrast-high.png
-a----    18/03/2019  11:43 p. m.           8495 BluetoothPairingSystemToastIcon.contrast-white.png
-a----    18/03/2019  11:43 p. m.           8541 BluetoothPairingSystemToastIcon.png
-a----    18/03/2019  11:43 p. m.           1320 BluetoothSystemToastIcon.contrast-white.png
-a----    18/03/2019  11:43 p. m.           1229 BluetoothSystemToastIcon.png
-a----    18/03/2019  11:43 p. m.          26624 bnmanager.dll
-a----    18/03/2019  11:44 p. m.        3170304 boot.sdi
-a----    18/03/2019  11:43 p. m.          93184 bootcfg.exe
-a----    18/03/2019  11:46 p. m.          26112 bootim.exe
-a----    18/03/2019  11:44 p. m.         318976 BootMenuUX.dll
-a----    18/03/2019  11:43 p. m.         107832 bootsect.exe
-a----    18/03/2019  11:44 p. m.          11576 bootstr.dll
-a----    18/03/2019  11:46 p. m.        3978752 bootux.dll
-a----    18/03/2019  11:44 p. m.          25616 BOOTVID.DLL
-a----    18/03/2019  11:45 p. m.          22984 bopomofo.uce
-a----    18/03/2019  11:45 p. m.           2560 bridgeres.dll
-a----    18/03/2019  11:45 p. m.          20480 bridgeunattend.exe
-a----    18/03/2019  11:44 p. m.         246272 BrokerLib.dll
-a----    18/03/2019  11:43 p. m.          57344 browcli.dll
-a----    15/08/2019  10:53 p. m.         283144 browserbroker.dll
-a----    15/08/2019  10:53 p. m.         147456 browserexport.exe
-a----    18/03/2019  11:43 p. m.         144384 BrowserSettingSync.dll
-a----    15/08/2019  10:53 p. m.          46632 browser_broker.exe
-a----    18/03/2019  11:45 p. m.          14848 browseui.dll
-a----    16/11/2019  11:23 p. m.        1070080 BTAGService.dll
-a----    18/03/2019  11:43 p. m.         382976 BthAvctpSvc.dll
-a----    18/03/2019  11:43 p. m.         361472 BthAvrcp.dll
-a----    18/03/2019  11:43 p. m.          61952 BthAvrcpAppSvc.dll
-a----    18/03/2019  11:44 p. m.         115712 bthci.dll
-a----    18/03/2019  11:45 p. m.          33792 BthMtpContextHandler.dll
-a----    18/03/2019  11:44 p. m.          31744 bthpanapi.dll
-a----    18/03/2019  11:44 p. m.         186368 BthpanContextHandler.dll
-a----    18/03/2019  11:44 p. m.         261632 bthprops.cpl
-a----    18/03/2019  11:44 p. m.         104960 BthRadioMedia.dll
-a----    18/03/2019  11:44 p. m.         223744 bthserv.dll
-a----    18/03/2019  11:44 p. m.          32256 BthTelemetry.dll
-a----    18/03/2019  11:44 p. m.          40448 bthudtask.exe
-a----    18/03/2019  11:44 p. m.         123904 btpanui.dll
-a----    18/03/2019  11:45 p. m.         807936 Bubbles.scr
-a----    18/03/2019  11:45 p. m.          67072 BWContextHandler.dll
-a----    12/09/2019  11:12 p. m.          64000 ByteCodeGenerator.exe
-a----    18/03/2019  11:44 p. m.         111104 cabapi.dll
-a----    18/03/2019  11:44 p. m.         146200 cabinet.dll
-a----    18/03/2019  11:44 p. m.         167936 cabview.dll
-a----    18/03/2019  11:45 p. m.          33280 cacls.exe
-a----    18/03/2019  11:45 p. m.          27648 calc.exe
-a----    18/03/2019  11:43 p. m.          87040 CallButtons.dll
-a----    18/03/2019  11:43 p. m.          28160 CallButtons.ProxyStub.dll
-a----    18/03/2019  11:44 p. m.         174080 CallHistoryClient.dll
-a----    18/03/2019  11:44 p. m.         128000 CameraCaptureUI.dll
-a----     19/03/2019  7:01 a. m.          32728 CameraSettingsUIHost.exe
-a----    18/03/2019  11:44 p. m.          34816 canonurl.dll
-a----    18/03/2019  11:44 p. m.          65024 CapabilityAccessHandlers.dll
-a----     17/06/2019  3:50 p. m.         344576 CapabilityAccessManager.dll
-a----     17/06/2019  3:50 p. m.         226816 CapabilityAccessManagerClient.dll
-a----    18/03/2019  11:44 p. m.         313016 capauthz.dll
-a----    18/03/2019  11:45 p. m.          61952 capiprovider.dll
-a----    18/03/2019  11:44 p. m.          25600 capisp.dll
-a----    18/03/2019  11:44 p. m.         128000 CaptureService.dll
-a----     19/03/2019  7:01 a. m.          91136 CastingShellExt.dll
-a----    18/03/2019  11:45 p. m.          95232 CastLaunch.dll
-a----    18/03/2019  11:45 p. m.          61480 CastSrv.exe
-a----    18/03/2019  11:44 p. m.         460288 catsrv.dll
-a----    18/03/2019  11:44 p. m.          48128 catsrvps.dll
-a----    18/03/2019  11:44 p. m.         508416 catsrvut.dll
-a----    12/09/2019  11:13 p. m.        1122816 CBDHSvc.dll
-a----    18/03/2019  11:45 p. m.          91136 cca.dll
-a----     13/03/2020  1:17 a. m.         265216 cdd.dll
-a----    18/03/2019  11:45 p. m.        1065472 cdosys.dll
-a----     13/02/2020  1:05 a. m.        5502464 cdp.dll
-a----    18/03/2019  11:44 p. m.        2059264 cdprt.dll
-a----     13/02/2020  1:03 a. m.         646656 cdpsvc.dll
-a----    16/11/2019  11:23 p. m.         524800 cdpusersvc.dll
-a----    18/03/2019  11:45 p. m.         735744 CellularAPI.dll
-a----     13/03/2020  1:17 a. m.          45568 cellulardatacapabilityhandler.dll
-a----    18/03/2019  11:44 p. m.         249344 cemapi.dll
-a----    18/03/2019  11:43 p. m.          34816 cero.rs
-a----    18/03/2019  11:44 p. m.         807424 certca.dll
-a----    18/03/2019  11:44 p. m.         475136 certcli.dll
-a----    18/03/2019  11:44 p. m.          47104 certCredProvider.dll
-a----    18/03/2019  11:45 p. m.          66560 certenc.dll
-a----    10/10/2019  12:58 a. m.        3184128 CertEnroll.dll
-a----    10/10/2019  12:58 a. m.          64512 CertEnrollCtrl.exe
-a----    18/03/2019  11:45 p. m.         340480 CertEnrollUI.dll
-a----    18/03/2019  11:45 p. m.          63081 certlm.msc
-a----    18/03/2019  11:45 p. m.        2192384 certmgr.dll
-a----    18/03/2019  11:45 p. m.          63070 certmgr.msc
-a----    18/03/2019  11:45 p. m.          68608 CertPKICmdlet.dll
-a----    18/03/2019  11:44 p. m.         121856 CertPolEng.dll
-a----    18/03/2019  11:44 p. m.         192512 certprop.dll
-a----    18/03/2019  11:45 p. m.         536064 certreq.exe
-a----    18/03/2019  11:45 p. m.        1670144 certutil.exe
-a----     19/03/2019  7:01 a. m.         266752 cewmdm.dll
-a----    18/03/2019  11:44 p. m.          77824 cfgbkend.dll
-a----    10/10/2019  12:59 a. m.         293344 cfgmgr32.dll
-a----    18/03/2019  11:45 p. m.         145408 CfgSPCellular.dll
-a----    18/03/2019  11:43 p. m.         139264 CfgSPPolicy.dll
-a----    18/03/2019  11:44 p. m.         173568 cflapi.dll
-a----    18/03/2019  11:45 p. m.          40464 cfmifs.dll
-a----    18/03/2019  11:45 p. m.          14848 cfmifsproxy.dll
-a----     13/03/2020  1:18 a. m.        7755776 Chakra.dll
-a----     13/03/2020  1:18 a. m.         155136 Chakradiag.dll
-a----     13/03/2020  1:18 a. m.         139776 Chakrathunk.dll
-a----     19/03/2019  7:01 a. m.          17408 change.exe
-a----    12/07/2019  12:39 a. m.         102216 changepk.exe
-a----    18/03/2019  11:45 p. m.         191488 charmap.exe
-a----    18/03/2019  11:44 p. m.         129024 chartv.dll
-a----    18/03/2019  11:44 p. m.         781312 ChatApis.dll
-a----    18/03/2019  11:45 p. m.          14336 chcp.com
-a----    18/03/2019  11:45 p. m.          29184 CheckNetIsolation.exe
-a----     19/03/2019  7:01 a. m.          22528 chglogon.exe
-a----     19/03/2019  7:01 a. m.          25088 chgport.exe
-a----     19/03/2019  7:01 a. m.          22016 chgusr.exe
-a----    18/03/2019  11:44 p. m.          25088 chkdsk.exe
-a----    18/03/2019  11:44 p. m.          21504 chkntfs.exe
-a----    18/03/2019  11:45 p. m.          26112 chkwudrv.dll
-a----    18/03/2019  11:45 p. m.          33792 choice.exe
-a----    18/03/2019  11:43 p. m.         452608 ChsStrokeDS.dll
-a----    18/03/2019  11:44 p. m.         167640 chs_singlechar_pinyin.dat
-a----    18/03/2019  11:43 p. m.         103424 ChtAdvancedDS.dll
-a----    18/03/2019  11:43 p. m.         455680 ChtBopomofoDS.dll
-a----    18/03/2019  11:43 p. m.         460800 ChtCangjieDS.dll
-a----    18/03/2019  11:43 p. m.         452608 ChtHkStrokeDS.dll
-a----    18/03/2019  11:43 p. m.         450560 ChtQuickDS.dll
-a----    18/03/2019  11:43 p. m.         532992 ChxAPDS.dll
-a----    18/03/2019  11:43 p. m.         373760 ChxDecoder.dll
-a----    18/03/2019  11:43 p. m.         506368 ChxHAPDS.dll
-a----    18/03/2019  11:43 p. m.         357888 chxinputrouter.dll
-a----    18/03/2019  11:43 p. m.         118272 chxranker.dll
-a----    18/03/2019  11:44 p. m.          13312 CHxReadingStringIME.dll
-a----     13/02/2020  1:03 a. m.         891736 ci.dll
-a----    18/03/2019  11:45 p. m.         204800 cic.dll
-a----    18/03/2019  11:45 p. m.          30720 CIDiag.exe
-a----    18/03/2019  11:44 p. m.          46592 cipher.exe
-a----    18/03/2019  11:43 p. m.          11264 CIRCoInst.dll
-a----     19/03/2019  7:01 a. m.          41472 CIWmi.dll
-a----    18/03/2019  11:45 p. m.          18432 clb.dll
-a----    18/03/2019  11:44 p. m.         643752 clbcatq.dll
-a----    18/03/2019  11:44 p. m.         105984 cldapi.dll
-a----    18/03/2019  11:45 p. m.          71168 cleanmgr.exe
-a----    18/03/2019  11:45 p. m.          59392 CleanPCCSP.dll
-a----    15/01/2020  12:40 a. m.          83456 clfsw32.dll
-a----    18/03/2019  11:45 p. m.          87040 cliconfg.dll
-a----    18/03/2019  11:45 p. m.          30720 cliconfg.exe
-a----    18/03/2019  11:45 p. m.          37376 cliconfg.rll
-a----    18/03/2019  11:45 p. m.          30720 clip.exe
-a----    18/03/2019  11:44 p. m.         210944 ClipboardServer.dll
-a----    18/03/2019  11:44 p. m.         183048 Clipc.dll
-a----     19/03/2019  7:01 a. m.         146744 ClipRenew.exe
-a----     13/03/2020  1:17 a. m.        1027000 ClipSVC.dll
-a----     13/03/2020  1:18 a. m.        1218632 ClipUp.exe
-a----    18/03/2019  11:44 p. m.         258056 clipwinrt.dll
-a----     13/02/2020  1:03 a. m.         464384 cloudAP.dll
-a----    10/10/2019  12:59 a. m.         130048 CloudDomainJoinAUG.dll
-a----    12/07/2019  12:39 a. m.         474112 CloudDomainJoinDataModelServer.dll
-a----    12/07/2019  12:39 a. m.         390456 CloudExperienceHost.dll
-a----    18/03/2019  11:44 p. m.         310800 CloudExperienceHostBroker.dll
-a----    18/03/2019  11:44 p. m.          66360 CloudExperienceHostBroker.exe
-a----    15/12/2019  12:20 p. m.        1006904 CloudExperienceHostCommon.dll
-a----    18/03/2019  11:44 p. m.         272184 CloudExperienceHostUser.dll
-a----    18/03/2019  11:43 p. m.          60624 CloudNotifications.exe
-a----    18/03/2019  11:46 p. m.          16384 clrhost.dll
-a----     13/02/2020  1:04 a. m.        1083392 clusapi.dll
-a----    18/03/2019  11:45 p. m.          37888 cmcfg32.dll
-a----    16/11/2019  11:23 p. m.         280064 cmd.exe
-a----    18/03/2019  11:44 p. m.          27648 cmdext.dll
-a----    18/03/2019  11:45 p. m.         555520 cmdial32.dll
-a----    18/03/2019  11:45 p. m.          19968 cmdkey.exe
-a----    18/03/2019  11:45 p. m.          51712 cmdl32.exe
-a----    18/03/2019  11:45 p. m.         590848 CMFNVSDeviceBridge.dll
-a----    18/03/2019  11:44 p. m.          71680 cmgrcspps.dll
-a----    18/03/2019  11:43 p. m.         103224 cmifw.dll
-a----    15/08/2019  10:53 p. m.          44544 cmintegrator.dll
-a----    18/03/2019  11:45 p. m.          45568 cmlua.dll
-a----    18/03/2019  11:45 p. m.          43008 cmmon32.exe
-a----    18/03/2019  11:45 p. m.          29184 cmpbk32.dll
-a----    18/03/2019  11:45 p. m.          93696 cmstp.exe
-a----    18/03/2019  11:45 p. m.          20480 cmstplua.dll
-a----    18/03/2019  11:45 p. m.          59392 cmutil.dll
-a----    18/03/2019  11:45 p. m.         110592 cngcredui.dll
-a----    18/03/2019  11:45 p. m.          65536 cngprovider.dll
-a----    18/03/2019  11:45 p. m.          39424 cnvfat.dll
-a----    18/03/2019  11:43 p. m.          30720 cob-au.rs
-a----    18/03/2019  11:45 p. m.          24064 cofire.exe
-a----    18/03/2019  11:45 p. m.          33280 cofiredm.dll
-a----    18/03/2019  11:44 p. m.          81408 colbact.dll
-a----    15/08/2019  10:53 p. m.          88488 coloradapterclient.dll
-a----     19/03/2019  7:01 a. m.         201456 COLORCNV.DLL
-a----    18/03/2019  11:44 p. m.          87552 colorcpl.exe
-a----    18/03/2019  11:44 p. m.          92672 colorui.dll
-a----     13/03/2020  1:17 a. m.        3371720 combase.dll
-a----    18/03/2019  11:44 p. m.          10240 comcat.dll
-a----     13/02/2020  1:04 a. m.         673080 comctl32.dll
-a----     13/03/2020  1:18 a. m.         814080 comdlg32.dll
-a----    18/03/2019  11:44 p. m.         124118 comexp.msc
-a----    18/03/2019  11:44 p. m.         477240 coml2.dll
-a----    18/03/2019  11:45 p. m.          25088 comp.exe
-a----    12/09/2019  11:12 p. m.          46080 compact.exe
-a----    16/11/2019  11:24 p. m.         164368 CompatTelRunner.exe
-a----    18/03/2019  11:45 p. m.         113256 compmgmt.msc
-a----     17/06/2019  3:51 p. m.          91136 CompMgmtLauncher.exe
-a----    10/10/2019  12:59 a. m.         327168 ComposableShellProxyStub.dll
-a----    18/03/2019  11:44 p. m.         283136 ComposerFramework.dll
-a----    18/03/2019  11:43 p. m.         187392 CompPkgSrv.exe
-a----    18/03/2019  11:43 p. m.         187144 CompPkgSup.dll
-a----     13/02/2020  1:04 a. m.         119296 compstui.dll
-a----     13/03/2020  1:18 a. m.         669496 computecore.dll
-a----    18/03/2019  11:45 p. m.          15888 computelibeventlog.dll
-a----    18/03/2019  11:45 p. m.         100352 computenetwork.dll
-a----    15/08/2019  10:54 p. m.          78848 ComputerDefaults.exe
-a----    18/03/2019  11:43 p. m.            686 ComputerToastIcon.contrast-white.png
-a----    18/03/2019  11:43 p. m.            387 ComputerToastIcon.png
-a----    12/09/2019  11:13 p. m.         316216 computestorage.dll
-a----    18/03/2019  11:44 p. m.         133120 comrepl.dll
-a----    18/03/2019  11:44 p. m.           2560 comres.dll
-a----    18/03/2019  11:44 p. m.         289280 comsnap.dll
-a----    18/03/2019  11:44 p. m.        1680384 comsvcs.dll
-a----    18/03/2019  11:44 p. m.         804352 comuid.dll
-a----     27/09/2019  8:06 p. m.         333592 concrt140.dll
